image_link,group_id,entity_name,entity_value,output,model_input
https://m.media-amazon.com/images/I/71YiRw3e1lL.jpg,630869,item_weight,3.0 pound,"Sonder
Angebot!
KIM JOHANSON
10%
Kaufe 3 Produkte von
uns und spare 10%
-20%
Kaufe 6 Produktevon
uns und spare 20%
Du kannst unsere Artikel ansehen, wenn du
auf Kim Johanson direkt beimProdukttitelklickst
Lege einfach die Artikel in den Warenkorb.Der Rabatt wird automatisch
an der Kasse abgezogen.Klicke dazu auf ,Zur Kasse gehen""
Das Angebot gilt fur unser gesamtes Sortiment.","Type: item_weight | OCR: Sonder
Angebot!
KIM JOHANSON
10%
Kaufe 3 Produkte von
uns und spare 10%
-20%
Kaufe 6 Produktevon
uns und spare 20%
Du kannst unsere Artikel ansehen, wenn du
auf Kim Johanson direkt beimProdukttitelklickst
Lege einfach die Artikel in den Warenkorb.Der Rabatt wird automatisch
an der Kasse abgezogen.Klicke dazu auf ,Zur Kasse gehen""
Das Angebot gilt fur unser gesamtes Sortiment. | Extracted Measurement: "
https://m.media-amazon.com/images/I/719poaEkdEL.jpg,459516,item_weight,750.0 milligram,"Supplement Facts.
Serving Size 2 Capsules
Servings per Container 30
Milk
Thistle
Amount per Serving
% Daily Value
Bioactive Lipid Blend
750 mg
Beta sitosterol complex
(>95% sterols / 40% beta sitosterol)
Berberine HCI
Botanical Cholesterol Blend
750 mg
Artichoke
Milk thistle seed extract (80% silymarin).
Leaf
Globe artichoke leaf extract
Garlic bulb extract.
*Daily value not established..
Other Ingredients: Vegetarian capsule (HPMC), vegetable
magnesium stearate,bamboo extract
Berberine","Type: item_weight | OCR: Supplement Facts.
Serving Size 2 Capsules
Servings per Container 30
Milk
Thistle
Amount per Serving
% Daily Value
Bioactive Lipid Blend
750 mg
Beta sitosterol complex
(>95% sterols / 40% beta sitosterol)
Berberine HCI
Botanical Cholesterol Blend
750 mg
Artichoke
Milk thistle seed extract (80% silymarin).
Leaf
Globe artichoke leaf extract
Garlic bulb extract.
*Daily value not established..
Other Ingredients: Vegetarian capsule (HPMC), vegetable
magnesium stearate,bamboo extract
Berberine | Extracted Measurement: 750 mg"
https://m.media-amazon.com/images/I/41njJJg-ANL.jpg,308671,item_weight,8.0 gram,"HERITAGE+
0890
new balance new balace
new
Bng","Type: item_weight | OCR: HERITAGE+
0890
new balance new balace
new
Bng | Extracted Measurement: "
https://m.media-amazon.com/images/I/71qEriwsbIL.jpg,299791,item_weight,23.0 gram,"1.81inch
1.02inch
MATERIAL: Stainless steel
COLOR:
Steel color/Black/Golden
WEIGHT23G
WARM PROMPT
Manual measuring not rule out the possibility of
error.the above parameters are for reference
Chain length:20+2inch
only.specific in kind prevail","Type: item_weight | OCR: 1.81inch
1.02inch
MATERIAL: Stainless steel
COLOR:
Steel color/Black/Golden
WEIGHT23G
WARM PROMPT
Manual measuring not rule out the possibility of
error.the above parameters are for reference
Chain length:20+2inch
only.specific in kind prevail | Extracted Measurement: 23 g"
https://m.media-amazon.com/images/I/514M5CrBK4L.jpg,630869,item_weight,9.8 gram,"20.5cm
Stainless steel
High polished
8mm
38mm
Silicone material
Length:13-18cm
Weight:9.8g","Type: item_weight | OCR: 20.5cm
Stainless steel
High polished
8mm
38mm
Silicone material
Length:13-18cm
Weight:9.8g | Extracted Measurement: 9.8 g"
https://m.media-amazon.com/images/I/61qOr-yqaVL.jpg,442321,item_weight,198.0 pound,"Standfeste Trapezformige Struktur
Rs Xau
Tischbein aus
Kohlenstoffstahl
198LBS
Maximale
Belastbarkeit 198LBS","Type: item_weight | OCR: Standfeste Trapezformige Struktur
Rs Xau
Tischbein aus
Kohlenstoffstahl
198LBS
Maximale
Belastbarkeit 198LBS | Extracted Measurement: 198 lb"
https://m.media-amazon.com/images/I/61xxqfM2EwL.jpg,991868,item_weight,9.0 kilogram,"Paketschutz
Eckenschutz
PO:COL302001D
Spiegelschutzfolie
LM03BTDZ
EMKE
Styropor- und
Schaumverpackung
M51
3
Schaumschutzdicke
35mm","Type: item_weight | OCR: Paketschutz
Eckenschutz
PO:COL302001D
Spiegelschutzfolie
LM03BTDZ
EMKE
Styropor- und
Schaumverpackung
M51
3
Schaumschutzdicke
35mm | Extracted Measurement: "
https://m.media-amazon.com/images/I/81yG9eUKvxL.jpg,208023,item_weight,2.5 kilogram,"W
Abhinav
JULY:::
09
03:08
B+
WW
2.5KG
HOSPITAL
ZANANA
PARENTS
Vishal & Ranu","Type: item_weight | OCR: W
Abhinav
JULY:::
09
03:08
B+
WW
2.5KG
HOSPITAL
ZANANA
PARENTS
Vishal & Ranu | Extracted Measurement: 2.5 kg"
https://m.media-amazon.com/images/I/61FMOl299lL.jpg,593600,item_weight,50.0 gram,"TAGLIE
cE
BICI:CE EN1078SCICE
PESOMEDIO TAGLIAM750
XS-S-M-L-XL-XXL
EN1077
+/-50GR
CALOTTA IN
VERNICIATURA
AIR STREAM SYSTEM
TERMOPLASTICA
ANTIGRAFFIO
VISIERA SAGOMATA CON
TRATTAMENTO
INTERNI REMOVIBILI
GUANCIALIREMOVIBILI
ANTIGRAFFIO
INTERNI DAL TESSUTO
COLLARINO PARANUCA
SOTTOMENTO REMOVIBILE
SOFFICE
REMOVIBILE
ANELLO ANTIFURTO AL
FIBBIA MICROMETRICA
PASSAOCCHIALI
CINTURINO
ELASTICO FERMACINTURINO","Type: item_weight | OCR: TAGLIE
cE
BICI:CE EN1078SCICE
PESOMEDIO TAGLIAM750
XS-S-M-L-XL-XXL
EN1077
+/-50GR
CALOTTA IN
VERNICIATURA
AIR STREAM SYSTEM
TERMOPLASTICA
ANTIGRAFFIO
VISIERA SAGOMATA CON
TRATTAMENTO
INTERNI REMOVIBILI
GUANCIALIREMOVIBILI
ANTIGRAFFIO
INTERNI DAL TESSUTO
COLLARINO PARANUCA
SOTTOMENTO REMOVIBILE
SOFFICE
REMOVIBILE
ANELLO ANTIFURTO AL
FIBBIA MICROMETRICA
PASSAOCCHIALI
CINTURINO
ELASTICO FERMACINTURINO | Extracted Measurement: 50 g"
https://m.media-amazon.com/images/I/41Kn+YOyPjL.jpg,459516,item_volume,10.0 millilitre,"Kottak
NILIB
I
Each 10 ml prepared out of
m'e
B
Part
Farm
Dhaegha)
0.000
Tet
Grp
Natin
Doate
2.000 =
The product colour depends
ARYA
on processing season
KOTL","Type: item_volume | OCR: Kottak
NILIB
I
Each 10 ml prepared out of
m'e
B
Part
Farm
Dhaegha)
0.000
Tet
Grp
Natin
Doate
2.000 =
The product colour depends
ARYA
on processing season
KOTL | Extracted Measurement: 10 ml"
https://m.media-amazon.com/images/I/51q9OE6hfgL.jpg,459516,item_volume,200.0 millilitre,"SREAK SEALANBSSS
adcMedicine
FOR EXTERNAL USE ONLY
GADI
Max.Retail Price
(eofall taxes
Batch No
Mfg.Date
Exp.Date
Manufactured and packed by
Vaidyaratnam P.S.Vanier's
Arya Vaidya Sala.Kottakal
Kottakkal-676503.KcralaIndia
Mfg.Lic.No.1/25D/76
8904059160741
Net Content:200 m
ISALA
StorageKeep in a cool&dry placc
ANOA
Protect from direct sunlight
Processing season may affect
the physcal features of the prodoct.","Type: item_volume | OCR: SREAK SEALANBSSS
adcMedicine
FOR EXTERNAL USE ONLY
GADI
Max.Retail Price
(eofall taxes
Batch No
Mfg.Date
Exp.Date
Manufactured and packed by
Vaidyaratnam P.S.Vanier's
Arya Vaidya Sala.Kottakal
Kottakkal-676503.KcralaIndia
Mfg.Lic.No.1/25D/76
8904059160741
Net Content:200 m
ISALA
StorageKeep in a cool&dry placc
ANOA
Protect from direct sunlight
Processing season may affect
the physcal features of the prodoct. | Extracted Measurement: "
https://m.media-amazon.com/images/I/51T1Kh7WWGL.jpg,299791,item_weight,4.1 gram,"Necklace Length:50cm/19.68inch
Stainless Steel Chain
Weight:4.1g","Type: item_weight | OCR: Necklace Length:50cm/19.68inch
Stainless Steel Chain
Weight:4.1g | Extracted Measurement: 4.1 g"
https://m.media-amazon.com/images/I/71G8XyPqcIL.jpg,630869,item_weight,9.2 gram,"NFORMATION
PRODUCT
(Series)Birthstone Bracelet
(Material)Rhodium Plated
(Weight) 9.2 g (About)
(Stone Size) 3.53.5 mm
Adjustable
Length:175+50 mm
Cubic Zirconia
Name3
18 mm
Rhodium Plated
9 mm
TIPS : manual measuring permissible error.Pleose take the actual product os the standard.","Type: item_weight | OCR: NFORMATION
PRODUCT
(Series)Birthstone Bracelet
(Material)Rhodium Plated
(Weight) 9.2 g (About)
(Stone Size) 3.53.5 mm
Adjustable
Length:175+50 mm
Cubic Zirconia
Name3
18 mm
Rhodium Plated
9 mm
TIPS : manual measuring permissible error.Pleose take the actual product os the standard. | Extracted Measurement: 9.2 g"
https://m.media-amazon.com/images/I/61Hhju+qn9L.jpg,308856,item_weight,600.0 gram,,Type: item_weight | OCR: nan | Extracted Measurement: 
https://m.media-amazon.com/images/I/51Alw-4+zJL.jpg,308856,item_weight,20.0 kilogram,"FEEDINGRECOMMENDATIONS
UPTO
1to 2
20KG
BODYWT.
BONES/DAY
MORETHAN
2 t0 4
20KG
BONES/DAY
BODYWT.
ORASRECOMMENDEDBY
THEVETERINARIAN","Type: item_weight | OCR: FEEDINGRECOMMENDATIONS
UPTO
1to 2
20KG
BODYWT.
BONES/DAY
MORETHAN
2 t0 4
20KG
BONES/DAY
BODYWT.
ORASRECOMMENDEDBY
THEVETERINARIAN | Extracted Measurement: 1 t"
https://m.media-amazon.com/images/I/81l6zfwKG7L.jpg,731432,item_weight,13.0 gram,"25
STICKS
open here
U Hydraid
Hydraid
HYDRATION
hierofnen
HELPER
HYDRATION
Carbohydrate-electrolyte solutions enhance
HELPER
the absorption ofwater during physical exercise.
REFRESHING
ELECTROLYTE
p!ojphh D
DRINKMIX
Hydrates faster than water alone.
BERRY25Sticks a 12,9g
Naturaltaste-no artificial flavour-vegan","Type: item_weight | OCR: 25
STICKS
open here
U Hydraid
Hydraid
HYDRATION
hierofnen
HELPER
HYDRATION
Carbohydrate-electrolyte solutions enhance
HELPER
the absorption ofwater during physical exercise.
REFRESHING
ELECTROLYTE
p!ojphh D
DRINKMIX
Hydrates faster than water alone.
BERRY25Sticks a 12,9g
Naturaltaste-no artificial flavour-vegan | Extracted Measurement: 9 g"
https://m.media-amazon.com/images/I/71eATPu53YL.jpg,731432,item_weight,13.0 gram,"MEME FORMULE
NOUVEAU LOOK
25
25
O Hydraid
HYDRATION
O Hydraid
HYDRATION
>)
HELPER
HELPER
Carbohydrate-electrolyte solutionsenhance
Carbohydrat-electrolyte solutions enhance the absorption
theabsorptionofwaterduring physiclexercise.
ofwaterduring physicalexercise.
REFRESHING
FASTERHYDRATION
ELECTROLYTE
KEYELECTROLYTES
DRINKMIX
Hydrates faster thanwateralone.
Hydrates fasterthanwateralone.
BERR
25Sticks a13g
turaltaste-noartihicial flavour-ve
Pendant la phase de transition, il se peut que tu recoives ton Hydration Helpei
dansl'ancien ou le nouvel emballage","Type: item_weight | OCR: MEME FORMULE
NOUVEAU LOOK
25
25
O Hydraid
HYDRATION
O Hydraid
HYDRATION
>)
HELPER
HELPER
Carbohydrate-electrolyte solutionsenhance
Carbohydrat-electrolyte solutions enhance the absorption
theabsorptionofwaterduring physiclexercise.
ofwaterduring physicalexercise.
REFRESHING
FASTERHYDRATION
ELECTROLYTE
KEYELECTROLYTES
DRINKMIX
Hydrates faster thanwateralone.
Hydrates fasterthanwateralone.
BERR
25Sticks a13g
turaltaste-noartihicial flavour-ve
Pendant la phase de transition, il se peut que tu recoives ton Hydration Helpei
dansl'ancien ou le nouvel emballage | Extracted Measurement: 13 g"
https://m.media-amazon.com/images/I/81R8CrWXthL.jpg,731432,item_weight,1000.0 milligram,"REHYDRATATIONRAPIDE
APRESLE SPORTET LAFETE
Equilibre electrolytique
plus de 1000 mg d'electrolytes
S
Puissance musculaire?
Magnesium& potassium
Support immunitaire3
OHydraid
Vitamines C & B12
1.Le magnesium contribue a l'equilibre electrolytique
2.Le potassium et le magnesium contribuent a une fonction musculaire normale.
3.Les vitamines Cet B12 contribuent a un fonctionnement normal du systeme immunitaire","Type: item_weight | OCR: REHYDRATATIONRAPIDE
APRESLE SPORTET LAFETE
Equilibre electrolytique
plus de 1000 mg d'electrolytes
S
Puissance musculaire?
Magnesium& potassium
Support immunitaire3
OHydraid
Vitamines C & B12
1.Le magnesium contribue a l'equilibre electrolytique
2.Le potassium et le magnesium contribuent a une fonction musculaire normale.
3.Les vitamines Cet B12 contribuent a un fonctionnement normal du systeme immunitaire | Extracted Measurement: 1000 mg"
https://m.media-amazon.com/images/I/71qiWPgPcUS.jpg,908443,item_weight,264.0 gram,"FULL METAL SPINNING REEL
SUPER
LIGHT
ONLY
264G
MODEL
BALL BEARINGS
GEAR RATIO
WEIGHT
LINE CAPACITY(MM/M)
HE1000
12 BB
5.2 : 1
202g
0.15/1800.18/1600.24/100
HE2000
12 BB
5.2 : 1
211g
0.15/2000.18/1800.28/100
HE3000
12 BB
5.2 : 1
224g
0.18/240 0.20/200 0.34/100
HE4000
12 BB
5.2 : 1
265g
0.20/2400.25/2000.37/100
HE5000
12 BB
5.2 : 1
271g
0.30/2000.35/1600.40/100
HE6000
12 BB
5.2 : 1
363g
0.35/2000.40/1600.50/100
HE7000
12 BB
5.2 : 1
380g
0.40/240 0.45/2000.55/100","Type: item_weight | OCR: FULL METAL SPINNING REEL
SUPER
LIGHT
ONLY
264G
MODEL
BALL BEARINGS
GEAR RATIO
WEIGHT
LINE CAPACITY(MM/M)
HE1000
12 BB
5.2 : 1
202g
0.15/1800.18/1600.24/100
HE2000
12 BB
5.2 : 1
211g
0.15/2000.18/1800.28/100
HE3000
12 BB
5.2 : 1
224g
0.18/240 0.20/200 0.34/100
HE4000
12 BB
5.2 : 1
265g
0.20/2400.25/2000.37/100
HE5000
12 BB
5.2 : 1
271g
0.30/2000.35/1600.40/100
HE6000
12 BB
5.2 : 1
363g
0.35/2000.40/1600.50/100
HE7000
12 BB
5.2 : 1
380g
0.40/240 0.45/2000.55/100 | Extracted Measurement: 264 g"
https://m.media-amazon.com/images/I/81nyHjPXg-L.jpg,308856,item_weight,34 kilogram,"FEEDING TABLE
24H
Dog weight
26 kg
28 kg
30 kg
32 kg
(g)
cup
(g)
cup
(g)
cup
(g)
cup
E
E
E
E
302
3+4/8
320
3+6/8
336
3+7/8
353
4+1/8
350
4
370
4+2/8
390
4+4/8
409
4+6/8
1/2 :
1/2
398
4+5/8
420
4+7/8
443
5+1/8
465
5+3/8
DOG ACTIVITY
Normal activity
34 kg
36 kg
38 kg
40 kg
cup
cup|
cup
(g)
(g)
cup
(g)
(g)
Activity
E
E
E
370
4+2/8
386
4+4/8
402
4+5/8
418
4+7/8
428
5
447
5+1/8
465
5+3/8
483
5+5/8
486
5+5/8
508
5+7/8
529
6+1/8
549
6+3/8
cup
ME = 3619 kcal/kg
= 240 ml (= 86 g)","Type: item_weight | OCR: FEEDING TABLE
24H
Dog weight
26 kg
28 kg
30 kg
32 kg
(g)
cup
(g)
cup
(g)
cup
(g)
cup
E
E
E
E
302
3+4/8
320
3+6/8
336
3+7/8
353
4+1/8
350
4
370
4+2/8
390
4+4/8
409
4+6/8
1/2 :
1/2
398
4+5/8
420
4+7/8
443
5+1/8
465
5+3/8
DOG ACTIVITY
Normal activity
34 kg
36 kg
38 kg
40 kg
cup
cup|
cup
(g)
(g)
cup
(g)
(g)
Activity
E
E
E
370
4+2/8
386
4+4/8
402
4+5/8
418
4+7/8
428
5
447
5+1/8
465
5+3/8
483
5+5/8
486
5+5/8
508
5+7/8
529
6+1/8
549
6+3/8
cup
ME = 3619 kcal/kg
= 240 ml (= 86 g) | Extracted Measurement: 26 kg"
https://m.media-amazon.com/images/I/71EREAIkJZS.jpg,299791,item_weight,72.57 gram,"GEMS TESTING LAB VARANASI
Gemstone Identification Report
Mob:+91-8601002609
Serial.No:
GTLV/19/415003 NATURAL MONALISA BEADS
Colour:
Light Green
Weight:
72.57 grams
Shape &cut:
String
Transparency:
Semi-Transparent
Optic Character:
Anisotropic (D.R
SG:
2.63-2.68
R.I.:
1.544-1.553
Hardness:
7
Comment:
MONALISA BEADS MALA
Amarjeet Singh,Gemologist(llGJ)","Type: item_weight | OCR: GEMS TESTING LAB VARANASI
Gemstone Identification Report
Mob:+91-8601002609
Serial.No:
GTLV/19/415003 NATURAL MONALISA BEADS
Colour:
Light Green
Weight:
72.57 grams
Shape &cut:
String
Transparency:
Semi-Transparent
Optic Character:
Anisotropic (D.R
SG:
2.63-2.68
R.I.:
1.544-1.553
Hardness:
7
Comment:
MONALISA BEADS MALA
Amarjeet Singh,Gemologist(llGJ) | Extracted Measurement: 72.57 gram"
https://m.media-amazon.com/images/I/61bpzE0p4yL.jpg,459516,item_weight,100 gram,"Nutritional Information (Chia Seeds)
Nutrients
Amount Per 100 g*
%RDA**
Energy
511.30kcal
25.56
Total Carbohydrate
42.12 g
Sugar
0.0g
Dietary Fiber
34.4 g
114
Protein
16.54 g
30.62
TotalFat
30.74 g
45.88
Saturated Fatty Acids
3.33 g
15.13
Polyunsaturated Fatty Acids
23.66 g
--
Omega 3 Fatty Acids (ALA)
17.8 g
--
Monounsaturated Fatty Acids
2.30 g
--
TransFat
0.14 g
7
Cholesterol
0 mg
0
Calcium
631 mg
63.10
Magnesium
335 mg
76.13
Zinc
4.58 mg
26.94
*Approximate Values","Type: item_weight | OCR: Nutritional Information (Chia Seeds)
Nutrients
Amount Per 100 g*
%RDA**
Energy
511.30kcal
25.56
Total Carbohydrate
42.12 g
Sugar
0.0g
Dietary Fiber
34.4 g
114
Protein
16.54 g
30.62
TotalFat
30.74 g
45.88
Saturated Fatty Acids
3.33 g
15.13
Polyunsaturated Fatty Acids
23.66 g
--
Omega 3 Fatty Acids (ALA)
17.8 g
--
Monounsaturated Fatty Acids
2.30 g
--
TransFat
0.14 g
7
Cholesterol
0 mg
0
Calcium
631 mg
63.10
Magnesium
335 mg
76.13
Zinc
4.58 mg
26.94
*Approximate Values | Extracted Measurement: 100 g"
https://m.media-amazon.com/images/I/71yqAwAikaL.jpg,731432,item_weight,180 gram,"BM
BIGMUSCLES
NUTRITION
BCAA
ENERGY
PERFORMANCE
ENHANCING
BCAA FORMULA
MANGO BLAST
NETWT.180G","Type: item_weight | OCR: BM
BIGMUSCLES
NUTRITION
BCAA
ENERGY
PERFORMANCE
ENHANCING
BCAA FORMULA
MANGO BLAST
NETWT.180G | Extracted Measurement: 180 g"
https://m.media-amazon.com/images/I/61431aMH6cL.jpg,731432,item_weight,180 gram,"TO SUPPORT
ENERGY
ENDURANCE
200MG
ELECTROLYTE
&REHYDRATION
OPTIMIZER
BM
BIGMUSCLES
BCAA
ENERGY
PERFORMANCE
BCAAFORMULA
ENHANCING
PINK GUAVA
NET WT.180G","Type: item_weight | OCR: TO SUPPORT
ENERGY
ENDURANCE
200MG
ELECTROLYTE
&REHYDRATION
OPTIMIZER
BM
BIGMUSCLES
BCAA
ENERGY
PERFORMANCE
BCAAFORMULA
ENHANCING
PINK GUAVA
NET WT.180G | Extracted Measurement: 200 mg"
https://m.media-amazon.com/images/I/71lxjbXw9bL.jpg,731432,item_weight,180 gram,"TO SUPPORT
PERFORMANCE
FOCuS
500MG
TAURINE
BM
200MG
BCAA
CAFFEINE
FROMNATURAL
ENERGY
RESOURCE
PERFORMANCE
BCAA FORMULA
ENHANCING
MANGO BLAST","Type: item_weight | OCR: TO SUPPORT
PERFORMANCE
FOCuS
500MG
TAURINE
BM
200MG
BCAA
CAFFEINE
FROMNATURAL
ENERGY
RESOURCE
PERFORMANCE
BCAA FORMULA
ENHANCING
MANGO BLAST | Extracted Measurement: 500 mg"
https://m.media-amazon.com/images/I/71cziTM6TfL.jpg,731432,item_weight,180 gram,"SUPPORTSMUSCLE PROTER SYNTHESIS
DECREASE PROTEN CATABOLISM
ENHANCEDRECOVERY
BM
RIGMUSCLES
M
BMBIGMUSCLES
BCAA
BCAA
BCAA
ENERGY
ENERGY
ENERGY
PERFORMANCE
PERFORMANCE
PERFORMANC
BCAA FORMULA
ENHANCING
ENHANCING
BCAA FORMUL
GREEN APPLE
BCAA FORMULA
PINK GUAVA
NETWT.180G
TROPICAL MADNESS
NET WT.1800
NET WT.180G","Type: item_weight | OCR: SUPPORTSMUSCLE PROTER SYNTHESIS
DECREASE PROTEN CATABOLISM
ENHANCEDRECOVERY
BM
RIGMUSCLES
M
BMBIGMUSCLES
BCAA
BCAA
BCAA
ENERGY
ENERGY
ENERGY
PERFORMANCE
PERFORMANCE
PERFORMANC
BCAA FORMULA
ENHANCING
ENHANCING
BCAA FORMUL
GREEN APPLE
BCAA FORMULA
PINK GUAVA
NETWT.180G
TROPICAL MADNESS
NET WT.1800
NET WT.180G | Extracted Measurement: 180 g"
https://m.media-amazon.com/images/I/71Btb49O2dL.jpg,731432,item_weight,180 gram,"BM
e
M
BCAA
BCAA
ENERGY
ENERGY
OR
ERFORMANCE
GREEN APPLE
BCAAFORMULA
NET WT.180G
BM
BCAA
ENERGY
PERFORMANCE
ENHANCING
M
BCAA FORMULA
TROPICAL MADNESS
NET WT.180G
N
BISSCEEs
BCAA
BCAA
ENERGY
ENERGY
BCAA FORMULA
PINK GUAV","Type: item_weight | OCR: BM
e
M
BCAA
BCAA
ENERGY
ENERGY
OR
ERFORMANCE
GREEN APPLE
BCAAFORMULA
NET WT.180G
BM
BCAA
ENERGY
PERFORMANCE
ENHANCING
M
BCAA FORMULA
TROPICAL MADNESS
NET WT.180G
N
BISSCEEs
BCAA
BCAA
ENERGY
ENERGY
BCAA FORMULA
PINK GUAV | Extracted Measurement: 180 g"
https://m.media-amazon.com/images/I/51QhV+Ox86L.jpg,630869,item_weight,33 gram,"Diameter
Weight:33g
8mm
Black Agate
Tiger Eye
Durable double ro
Duable Free
Size Knot
Max circumference:11.8""(30cm)
Min circumference:7.5""(19cm)
0.631.6cm)","Type: item_weight | OCR: Diameter
Weight:33g
8mm
Black Agate
Tiger Eye
Durable double ro
Duable Free
Size Knot
Max circumference:11.8""(30cm)
Min circumference:7.5""(19cm)
0.631.6cm) | Extracted Measurement: 33 g"
https://m.media-amazon.com/images/I/51ArM1PP7WL.jpg,523149,item_weight,8.0 gram,"20mm
51MM
Antique Silver
Weight:12.8g","Type: item_weight | OCR: 20mm
51MM
Antique Silver
Weight:12.8g | Extracted Measurement: 12.8 g"
https://m.media-amazon.com/images/I/51F+K7Zx9fL.jpg,558374,item_weight,1.77 ounce,"WONKEL
Everlasting
GoBSToPPeR
akers que cambian
NETWT
idulcesjawbre
de color y de sabor
akers
colorsand flavors!
R7OZ 50.1g
7920023040","Type: item_weight | OCR: WONKEL
Everlasting
GoBSToPPeR
akers que cambian
NETWT
idulcesjawbre
de color y de sabor
akers
colorsand flavors!
R7OZ 50.1g
7920023040 | Extracted Measurement: 7 oz"
https://m.media-amazon.com/images/I/51u2vv6e8yL.jpg,881883,item_weight,350.0 gram,"Shower curtain
Three-piece
Size
Size
45cm
37cm
Pedestal Rug
180cm
75cm
Shower curtain
Bath Mat
42cm
Lid Toilet
Cover
45cm
37cm
180cm
weight:350g
weight:360g","Type: item_weight | OCR: Shower curtain
Three-piece
Size
Size
45cm
37cm
Pedestal Rug
180cm
75cm
Shower curtain
Bath Mat
42cm
Lid Toilet
Cover
45cm
37cm
180cm
weight:350g
weight:360g | Extracted Measurement: 350 g"
https://m.media-amazon.com/images/I/71PexaOBvoL.jpg,529606,item_weight,567.0 gram,"YANKee CANDLe
MANGO ICE CREAM
GLACE A LA MANGUE
567 g
NATURAL & SYNTHETIC FRAGRANCE
 PARFUM NATUREL ET DE SYNTHESES","Type: item_weight | OCR: YANKee CANDLe
MANGO ICE CREAM
GLACE A LA MANGUE
567 g
NATURAL & SYNTHETIC FRAGRANCE
 PARFUM NATUREL ET DE SYNTHESES | Extracted Measurement: 567 g"
https://m.media-amazon.com/images/I/81uHTyMDa7L.jpg,529606,item_weight,567.0 gram,"SIGNATURE
YANKEe CANDLe
MANGO ICE CREAM
GLACE A LA MANGUE
567 g
NATURAL & SYNTHETIC FRAGRANC
YANKee CANDLe
Iltuo spazio.La tuafirma.","Type: item_weight | OCR: SIGNATURE
YANKEe CANDLe
MANGO ICE CREAM
GLACE A LA MANGUE
567 g
NATURAL & SYNTHETIC FRAGRANC
YANKee CANDLe
Iltuo spazio.La tuafirma. | Extracted Measurement: 567 g"
https://m.media-amazon.com/images/I/81x+p0LzKbL.jpg,529606,item_weight,567.0 gram,"9cm
GLISTOPPINIIN
FIBRANATURALE
MIGLIORANO
L'ATMOSFERA
16cm
ELEGANTEGIARAIN
VETROCON
ETICHETTE
YANKEe CANDLe
ILLUSTRATE A MANO
MANGO ICE CREAM
GLACE A LA MANGUE
MISCELADLCERA
DISOIADI
QUALITAPERUN
567 g
COLOREVIVACE
NATURAL & SYNTHETIC FRAGRANCE
PARFUM NATUREL ET DE SYNTHESE","Type: item_weight | OCR: 9cm
GLISTOPPINIIN
FIBRANATURALE
MIGLIORANO
L'ATMOSFERA
16cm
ELEGANTEGIARAIN
VETROCON
ETICHETTE
YANKEe CANDLe
ILLUSTRATE A MANO
MANGO ICE CREAM
GLACE A LA MANGUE
MISCELADLCERA
DISOIADI
QUALITAPERUN
567 g
COLOREVIVACE
NATURAL & SYNTHETIC FRAGRANCE
PARFUM NATUREL ET DE SYNTHESE | Extracted Measurement: 567 g"
https://m.media-amazon.com/images/I/71kCYzCu0UL.jpg,529606,item_weight,567.0 gram,"UN REGALOPENSATO
PEROGNICASA
YANKee CANDLe
MANGO ICE CREAM
567 g","Type: item_weight | OCR: UN REGALOPENSATO
PEROGNICASA
YANKee CANDLe
MANGO ICE CREAM
567 g | Extracted Measurement: 567 g"
https://m.media-amazon.com/images/I/81F2B83meFL.jpg,529606,item_weight,567.0 gram,"YANKee
CANDLe
MANGO ICE CREAM
YANKee CANDLE
GLACE A LA MANGU
567g
567g
YANKEe CANDLe
GLACE A LA MANGUI
YANKee
CANDLe","Type: item_weight | OCR: YANKee
CANDLe
MANGO ICE CREAM
YANKee CANDLE
GLACE A LA MANGU
567g
567g
YANKEe CANDLe
GLACE A LA MANGUI
YANKee
CANDLe | Extracted Measurement: 567 g"
https://m.media-amazon.com/images/I/71KFQ3qt4gL.jpg,529606,item_weight,567.0 gram,"YANKEe CANDLe
MANGO ICE CREAM
567 g","Type: item_weight | OCR: YANKEe CANDLe
MANGO ICE CREAM
567 g | Extracted Measurement: 567 g"
https://m.media-amazon.com/images/I/71Oo4M3ApxL.jpg,752266,wattage,60.0 watt,"4.72inch/12cm
E27 Socket
7.08inch/18cm
AC 100-240V
60W
Max Wattage
7.48inch/19cm
BULBS ARE NOT INCLUDED","Type: wattage | OCR: 4.72inch/12cm
E27 Socket
7.08inch/18cm
AC 100-240V
60W
Max Wattage
7.48inch/19cm
BULBS ARE NOT INCLUDED | Extracted Measurement: "
https://m.media-amazon.com/images/I/71Oo4M3ApxL.jpg,752266,voltage,"[100.0, 240.0] volt","4.72inch/12cm
E27 Socket
7.08inch/18cm
AC 100-240V
60W
Max Wattage
7.48inch/19cm
BULBS ARE NOT INCLUDED","Type: voltage | OCR: 4.72inch/12cm
E27 Socket
7.08inch/18cm
AC 100-240V
60W
Max Wattage
7.48inch/19cm
BULBS ARE NOT INCLUDED | Extracted Measurement: "
https://m.media-amazon.com/images/I/61lE-I9cVuL.jpg,916768,item_volume,25.0 millilitre,,Type: item_volume | OCR: nan | Extracted Measurement: 
